latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,gemeindeteil_name,gemeindeteil_schluessel,strasse_name,strasse_schluessel,hausnummer,hausnummer_zusatz,postleitzahl,bezeichnung,betreiber,nur_ausstieg,nur_einstieg,nur_ersatzverkehr,plattform,richtungsinformation,verkehrsmittel,verkehrsmittelklasse,linien,automat,tarifzone,fahrplan
53.759995770377472,12.501301679698864,c8f6728e-13ef-11e5-a2ad-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wokern,130725258040,Groß Wokern,,Neu Wokern,114,40,,,Neu Wokern,Deutsche Bahn AG,,,,,,Eisenbahn,Regionalbahn,,,,http://www.bahn.de
53.759994745324256,12.137092582156516,cdcbfeaa-13ef-11e5-a475-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Gutow,130725255044,Gutow,,Goldberger Str.,501,14,,,Gutow,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"252, 260",,14,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Gutow&fa=&fh=3048
53.759987642965157,12.389410612085635,d4eace82-13ef-11e5-a66e-0050569b7e95,Landkreis Rostock,13072,Amt Krakow am See,130725256,Lalendorf,130725256063,Lalendorf,,Ringstr.,303,8,,,Am Waldrand,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"240, 241",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Lalendorf&fa=&fh=3128
53.759695853720743,12.501066571371938,c8f66da2-13ef-11e5-a2ac-0050569b7e95,Landkreis Rostock,13072,Amt Mecklenburgische Schweiz,130725258,Groß Wokern,130725258040,Groß Wokern,,Neu Wokern,114,40,,,Bahnhof,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,233,,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Neu+Wokern&fa=&fh=4144
53.757974066942879,12.610138947184389,e40970e4-13ef-11e5-aa9e-0050569b7e95,Landkreis Rostock,13072,"Teterow, Stadt",130720106,"Teterow, Stadt",130720106106,Pampow,,Auf der Dorfstätte,92,5,,,Güstrower Werkstätten,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,232,,18,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Pampow&fa=&fh=3305
53.757200084608094,11.856866511064144,e5955f54-13ef-11e5-ab3d-0050569b7e95,Landkreis Rostock,13072,Amt Bützow-Land,130725252,Warnow,130725252114,Buchenhof,,Dorfstr.,501,15,,,Buchenhof,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,285,,16,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Buchenhof&fa=&fh=3419
53.757176801084263,12.389134987011655,d4f09574-13ef-11e5-a670-0050569b7e95,Landkreis Rostock,13072,Amt Krakow am See,130725256,Lalendorf,130725256063,Lalendorf,,Schulstr.,305,3,,,Schule,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"240, 241, 242, 243",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Lalendorf&fa=&fh=3723
53.756370174198729,12.248992320526565,e8ca8d2a-13ef-11e5-adcf-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mühl Rosin,130725255073,Kirch Rosin,,,,,,,Abzweig,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,"250, 251",,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Kirch+Rosin&fa=&fh=3080
53.756332977640895,12.196036509296764,e8cd1cc0-13ef-11e5-adf8-0050569b7e95,Landkreis Rostock,13072,Amt Güstrow-Land,130725255,Mühl Rosin,130725255073,Bölkow,,,,,,,Kiwittbarg,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,252,,14,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Kiwittbarg&fa=&fh=3317
53.755962724913488,12.318139740000625,d578c19c-13ef-11e5-a694-0050569b7e95,Landkreis Rostock,13072,Amt Krakow am See,130725256,Lalendorf,130725256063,Nienhagen,,Nienhagen,1601,4,,,Nienhagen b. Vietgest,rebus Regionalbus Rostock GmbH,,,,,,Bus,Regionalbus,241,,15,http://www.rebus.de/index.php?p=haltestellen2.php&fo=Nienhagen+%28b.+Vietgest%29&fa=&fh=3124
