WKT,uuid,kreis_name,kreis_schluessel,verwaltungsebene,nuts_level,nuts_code
"MULTIPOLYGON (((12.13142 53.64222,12.1312 53.64197,12.13117 53.64195,12.1299 53.64158,12.12965 53.6414,12.12943 53.64133,12.12883 53.64131,12.1286 53.64133,12.1283 53.64137,12.12803 53.64143,12.12791 53.64152,12.12789 53.64153,12.12775 53.64164,12.12786 53.64172,12.12805 53.64184,12.12826 53.64198,12.1285 53.64222,12.12866 53.64243,12.12878 53.64252,12.1289 53.64257,12.12931 53.64268,12.12946 53.64274,12.12974 53.64275,12.1303 53.64279,12.13066 53.64283,12.13085 53.6429,12.13119 53.64294,12.13109 53.64305,12.12996 53.64346,12.12938 53.64367,12.12813 53.64412,12.12809 53.64413,12.12804 53.64415,12.12673 53.6446,12.1264 53.64471,12.12635 53.64473,12.1253 53.64509,12.12468 53.6453,12.12437 53.64541,12.12434 53.64542,12.12421 53.64547,12.12337 53.64578,12.12294 53.64597,12.12289 53.64599,12.12244 53.64618,12.12218 53.64634,12.12182 53.64657,12.12091 53.64718,12.12051 53.64745,12.12008 53.64773,12.11936 53.6474,12.1189 53.64719,12.11823 53.64689,12.11777 53.64668,12.11677 53.64622,12.1165 53.64609,12.11639 53.64604,12.11636 53.64603,12.11558 53.64568,12.11469 53.64527,12.11375 53.64484,12.11359 53.64477,12.11354 53.64475,12.11205 53.64407,12.11202 53.64405,12.11043 53.64333,12.11038 53.6433,12.10934 53.64282,12.10923 53.64276,12.1085 53.64242,12.1078 53.64249,12.10703 53.64247,12.10667 53.64237,12.10616 53.64209,12.10612 53.64207,12.1061 53.64207,12.10606 53.64207,12.10598 53.64203,12.106 53.64247,12.10627 53.64287,12.10597 53.64378,12.10564 53.64393,12.10549 53.64399,12.10527 53.64412,12.10465 53.64467,12.10409 53.64486,12.10246 53.64476,12.10208 53.64485,12.10113 53.64524,12.1007 53.64529,12.0999 53.64537,12.09934 53.64528,12.09898 53.64521,12.09862 53.64517,12.09797 53.64521,12.09716 53.64518,12.09713 53.64518,12.0971 53.64518,12.09692 53.64504,12.09664 53.64492,12.09653 53.64498,12.09638 53.64494,12.09617 53.6448,12.09599 53.64454,12.09585 53.64453,12.09551 53.64442,12.09547 53.64432,12.09546 53.64422,12.09544 53.6441,12.09542 53.64395,12.09542 53.64392,12.09542 53.6439,12.09543 53.64383,12.09555 53.64365,12.09563 53.64355,12.09573 53.64344,12.09582 53.64318,12.09597 53.64304,12.09608 53.64297,12.09618 53.64285,12.09595 53.64285,12.09595 53.64283,12.09557 53.64276,12.09528 53.6427,12.09462 53.64261,12.09434 53.64266,12.09429 53.64268,12.09404 53.6428,12.09396 53.64292,12.09362 53.64352,12.09225 53.64336,12.09158 53.64345,12.09141 53.64341,12.09127 53.64344,12.09095 53.6435,12.0908 53.64353,12.09036 53.64361,12.09003 53.64396,12.0895 53.64454,12.08947 53.64545,12.08947 53.6455,12.08896 53.64577,12.08856 53.64579,12.08803 53.64581,12.08792 53.64583,12.08711 53.64598,12.08647 53.6461,12.0863 53.64613,12.08628 53.64611,12.08607 53.64615,12.08609 53.64617,12.08597 53.64625,12.08581 53.64633,12.08574 53.64637,12.08401 53.64688,12.08359 53.64693,12.0828 53.64725,12.08269 53.6473,12.08202 53.64757,12.08141 53.64784,12.08131 53.64788,12.08093 53.64806,12.08083 53.64811,12.08072 53.6482,12.08065 53.64829,12.08057 53.6484,12.08055 53.64842,12.08024 53.64884,12.07997 53.64912,12.0796 53.64959,12.07948 53.64979,12.07941 53.64992,12.07929 53.65021,12.07904 53.65084,12.07871 53.65153,12.07859 53.65175,12.07852 53.65186,12.07845 53.65205,12.07837 53.65231,12.07831 53.65247,12.0783 53.65252,12.07829 53.6526,12.07825 53.65291,12.07827 53.65301,12.07827 53.65309,12.07799 53.65347,12.07756 53.65379,12.07708 53.65416,12.07666 53.65442,12.07611 53.65469,12.07563 53.65494,12.07529 53.65519,12.0751 53.65532,12.075 53.65538,12.07478 53.65551,12.07458 53.65558,12.07422 53.65565,12.07403 53.65554,12.07395 53.65549,12.07319 53.65504,12.07208 53.65439,12.07196 53.65432,12.07166 53.65414,12.07164 53.65415,12.07156 53.6542,12.07119 53.65448,12.07112 53.65462,12.07098 53.65489,12.07097 53.65525,12.07098 53.6554,12.07099 53.65547,12.07099 53.65557,12.071 53.65568,12.07102 53.65589,12.07102 53.65592,12.07101 53.65623,12.07101 53.65626,12.07101 53.6563,12.07101 53.65633,12.07102 53.65718,12.07103 53.65731,12.07108 53.65744,12.0711 53.65749,12.07115 53.65762,12.07119 53.65776,12.0713 53.65815,12.07153 53.65851,12.07161 53.65874,12.07147 53.65877,12.07141 53.65878,12.07098 53.65887,12.06984 53.65912,12.0696 53.65917,12.06892 53.65931,12.06911 53.65973,12.06917 53.65987,12.06946 53.66055,12.06988 53.66151,12.06918 53.66168,12.06849 53.66183,12.06796 53.66195,12.0679 53.66196,12.06777 53.66198,12.06676 53.66221,12.06579 53.66243,12.06502 53.6626,12.06438 53.66273,12.06418 53.66278,12.06331 53.66298,12.06248 53.66316,12.0613 53.66342,12.06085 53.66353,12.06079 53.66354,12.05987 53.66374,12.05974 53.66377,12.05894 53.66394,12.05663 53.66444,12.05613 53.66455,12.0558 53.66462,12.05513 53.66477,12.0547 53.66486,12.05286 53.66526,12.05198 53.66545,12.05187 53.66548,12.05185 53.66548,12.05041 53.66579,12.05044 53.66587,12.05047 53.66603,12.05051 53.66611,12.05063 53.66627,12.05071 53.66642,12.05077 53.66663,12.05102 53.66725,12.05141 53.66748,12.0519 53.66784,12.05218 53.66812,12.05228 53.66827,12.05248 53.6686,12.05269 53.66906,12.05319 53.67017,12.05316 53.67022,12.05315 53.67023,12.05297 53.6703,12.05287 53.67042,12.05267 53.67052,12.05154 53.67069,12.05133 53.67081,12.05116 53.671,12.05112 53.6711,12.05111 53.6712,12.05111 53.6714,12.05113 53.67166,12.05111 53.67167,12.05099 53.67175,12.05084 53.67185,12.05063 53.67202,12.05053 53.67213,12.05051 53.67229,12.05053 53.67256,12.05065 53.67274,12.05062 53.6729,12.05078 53.67306,12.05098 53.67322,12.05134 53.6735,12.05148 53.67357,12.05168 53.67368,12.05182 53.67375,12.05209 53.67386,12.05214 53.6739,12.0523 53.6741,12.05229 53.67427,12.05225 53.67436,12.05221 53.67447,12.05242 53.67454,12.05207 53.67497,12.05156 53.67536,12.05104 53.67576,12.05066 53.67605,12.05054 53.67614,12.05007 53.6765,12.04927 53.67711,12.04923 53.67712,12.04611 53.67622,12.04658 53.67543,12.04649 53.67534,12.04592 53.67475,12.04571 53.67465,12.04547 53.67457,12.04516 53.67451,12.04481 53.6745,12.04465 53.67448,12.04433 53.67448,12.04432 53.67449,12.04415 53.67449,12.04416 53.6745,12.04411 53.67454,12.04416 53.67456,12.04404 53.67476,12.04405 53.67507,12.04417 53.67512,12.04418 53.67516,12.0441 53.67539,12.04409 53.67563,12.0443 53.67573,12.04432 53.67578,12.04442 53.67582,12.04441 53.67595,12.04446 53.67602,12.0448 53.67621,12.04483 53.67625,12.04484 53.67631,12.04476 53.67643,12.04447 53.67678,12.04427 53.677,12.04407 53.67715,12.04387 53.67726,12.0436 53.67736,12.04348 53.67736,12.04339 53.67732,12.04322 53.67733,12.04307 53.67732,12.04257 53.67721,12.04247 53.67722,12.04227 53.6772,12.04201 53.67722,12.04192 53.67724,12.04179 53.67733,12.04177 53.67748,12.0419 53.67765,12.04204 53.67781,12.04214 53.67786,12.04231 53.67786,12.04246 53.67792,12.04249 53.67796,12.04248 53.678,12.04225 53.67816,12.04223 53.67817,12.04205 53.67823,12.04201 53.67824,12.04193 53.67826,12.0416 53.67832,12.04117 53.67839,12.04084 53.67831,12.04018 53.67805,12.03978 53.67796,12.03941 53.67778,12.03927 53.67771,12.03922 53.67781,12.03911 53.67801,12.03908 53.67807,12.03883 53.67855,12.03876 53.67868,12.03864 53.67889,12.03848 53.67922,12.03839 53.67941,12.0383 53.6796,12.0379 53.68042,12.03783 53.68054,12.03729 53.68147,12.0372 53.68167,12.03711 53.68185,12.03708 53.68192,12.03691 53.68225,12.03674 53.6826,12.03653 53.68303,12.03651 53.68307,12.03637 53.68328,12.03602 53.68401,12.03588 53.68422,12.03573 53.68446,12.03565 53.68458,12.03564 53.6846,12.03563 53.68462,12.03557 53.68472,12.0355 53.68484,12.03514 53.68547,12.03432 53.68602,12.03404 53.68619,12.03393 53.68625,12.0338 53.68632,12.03361 53.68642,12.03356 53.68645,12.03342 53.68653,12.03323 53.68662,12.03262 53.68693,12.03246 53.687,12.03235 53.68706,12.03213 53.68716,12.0319 53.68727,12.03156 53.68748,12.03127 53.68765,12.03114 53.68773,12.03105 53.68779,12.03078 53.68798,12.03052 53.68815,12.0302 53.6883,12.03016 53.68832,12.02986 53.68849,12.02955 53.68872,12.02948 53.68879,12.0294 53.68887,12.02927 53.68909,12.02921 53.68921,12.02917 53.68929,12.02916 53.68933,12.02885 53.68954,12.02881 53.68962,12.0287 53.68985,12.02854 53.69052,,64f91b90-2c4c-11e5-9563-0050569b7e95,Landkreis Rostock,13072,4,3,DE80K
"MULTIPOLYGON (((10.82556 53.31292,10.82461 53.31276,10.82442 53.31271,10.82341 53.31253,10.82237 53.31235,10.82226 53.31234,10.82218 53.31235,10.82138 53.31245,10.82015 53.3126,10.81918 53.31272,10.81868 53.3128,10.81832 53.31286,10.81712 53.31305,10.816 53.31323,10.81586 53.31323,10.81571 53.31321,10.81469 53.31301,10.81448 53.31295,10.81433 53.31292,10.81415 53.3129,10.81398 53.31292,10.81324 53.31299,10.81233 53.31308,10.81219 53.31309,10.81145 53.31318,10.81042 53.31332,10.80863 53.31355,10.80753 53.3137,10.80717 53.31375,10.80686 53.31379,10.80627 53.31386,10.8053 53.31398,10.80516 53.31401,10.80508 53.31406,10.80494 53.31419,10.80479 53.31434,10.80468 53.31441,10.80457 53.31444,10.8044 53.31443,10.80414 53.31437,10.8037 53.31428,10.8032 53.31427,10.80266 53.31489,10.80257 53.31492,10.80234 53.31495,10.80222 53.31496,10.80206 53.31496,10.80182 53.31492,10.8015 53.31483,10.80128 53.31478,10.80101 53.31473,10.80087 53.31472,10.80069 53.31472,10.80035 53.31483,10.80026 53.31486,10.80013 53.31488,10.79947 53.31489,10.79874 53.3149,10.79835 53.31492,10.79717 53.3151,10.79618 53.31523,10.79536 53.31533,10.79502 53.31536,10.79458 53.31537,10.79441 53.31539,10.7943 53.31542,10.79402 53.31555,10.7933 53.31584,10.79322 53.31589,10.79305 53.31605,10.79289 53.31624,10.79278 53.31637,10.79261 53.31664,10.79252 53.31677,10.79241 53.31683,10.79234 53.31686,10.79194 53.31702,10.79176 53.31712,10.79083 53.31764,10.79007 53.31799,10.7894 53.31827,10.78855 53.31864,10.78815 53.31881,10.78771 53.31897,10.78724 53.31911,10.78681 53.31922,10.78623 53.31935,10.78565 53.31946,10.78485 53.31965,10.78478 53.31966,10.7847 53.31965,10.78409 53.31955,10.78397 53.31956,10.78387 53.31961,10.78375 53.31969,10.78331 53.31997,10.78272 53.32034,10.7822 53.32066,10.78162 53.32102,10.78096 53.32144,10.78018 53.32193,10.7801 53.32198,10.78005 53.32201,10.78001 53.32203,10.77931 53.32247,10.77871 53.32285,10.77807 53.32324,10.7774 53.32364,10.77715 53.32374,10.77693 53.3239,10.7768 53.32397,10.7757 53.32437,10.77553 53.3244,10.77443 53.3245,10.7737 53.32464,10.7727 53.32517,10.7725 53.32525,10.77227 53.3253,10.77217 53.32534,10.77193 53.32546,10.77177 53.32559,10.77161 53.32571,10.77151 53.32582,10.77144 53.32593,10.77142 53.32603,10.77147 53.32619,10.77156 53.3263,10.77165 53.3264,10.77169 53.32648,10.77165 53.32655,10.77138 53.32697,10.77135 53.32708,10.77141 53.32746,10.7714 53.32763,10.77135 53.32782,10.77143 53.32814,10.77143 53.32831,10.77138 53.32837,10.77129 53.32844,10.7711 53.32868,10.77092 53.32899,10.7707 53.32933,10.77065 53.32936,10.77056 53.32937,10.77013 53.3293,10.76983 53.32929,10.76969 53.32925,10.76948 53.32916,10.76935 53.32914,10.76921 53.32915,10.76892 53.32921,10.76846 53.32961,10.76822 53.32993,10.76783 53.33048,10.76774 53.33056,10.76765 53.3306,10.76743 53.3306,10.76673 53.33056,10.76659 53.33053,10.76646 53.33048,10.76586 53.33009,10.76576 53.32999,10.76563 53.32983,10.76548 53.32972,10.76492 53.32945,10.76473 53.32938,10.76372 53.32913,10.76355 53.32911,10.76336 53.32911,10.76308 53.32914,10.76248 53.32916,10.762 53.32918,10.76189 53.32919,10.7619 53.32921,10.76191 53.32921,10.76192 53.32925,10.76196 53.32934,10.76208 53.32963,10.76211 53.32971,10.76212 53.32974,10.76212 53.32975,10.76189 53.32981,10.7617 53.32986,10.76154 53.32979,10.761 53.32955,10.76099 53.32953,10.7609 53.32937,10.7605 53.32946,10.76034 53.3295,10.76008 53.32961,10.75995 53.32975,10.75972 53.33006,10.75964 53.33011,10.75952 53.33014,10.75924 53.33019,10.7589 53.33028,10.75829 53.33041,10.75819 53.33045,10.75794 53.33058,10.7579 53.33067,10.75797 53.33072,10.75811 53.33077,10.75838 53.3308,10.75843 53.33085,10.75851 53.33105,10.75852 53.3311,10.75851 53.33122,10.75841 53.33133,10.75815 53.33148,10.75796 53.33158,10.75766 53.33172,10.75756 53.33181,10.75753 53.33193,10.75758 53.33215,10.75754 53.33225,10.75756 53.33236,10.75762 53.3325,10.75769 53.33269,10.75773 53.33278,10.75783 53.33295,10.75796 53.33316,10.75835 53.33341,10.75871 53.33366,10.75894 53.33376,10.75908 53.33376,10.75955 53.33379,10.75992 53.33396,10.76018 53.33417,10.76035 53.33432,10.76046 53.33445,10.76072 53.33464,10.76108 53.3349,10.7611 53.33496,10.76161 53.3353,10.76185 53.33545,10.76192 53.33547,10.76211 53.33563,10.76249 53.33593,10.76271 53.33613,10.7633 53.33659,10.76355 53.33664,10.76397 53.33714,10.76354 53.33744,10.76342 53.33781,10.76334 53.33832,10.76339 53.3385,10.76348 53.33878,10.76353 53.33894,10.76324 53.33889,10.76278 53.33885,10.76245 53.33888,10.76225 53.3389,10.76178 53.33902,10.76137 53.33912,10.76084 53.33932,10.75988 53.33961,10.75937 53.33985,10.75886 53.3401,10.75856 53.34029,10.7585 53.34035,10.75837 53.34008,10.75824 53.33982,10.75809 53.3395,10.75792 53.33927,10.75768 53.33913,10.75708 53.33892,10.75657 53.33876,10.75587 53.33863,10.75538 53.33859,10.75493 53.33862,10.75455 53.33871,10.75427 53.33884,10.75404 53.33901,10.75372 53.33938,10.75358 53.3396,10.75338 53.33974,10.75307 53.33986,10.7527 53.34003,10.75247 53.34015,10.75239 53.3402,10.75221 53.34028,10.75195 53.3404,10.75163 53.34066,10.75144 53.34075,10.75123 53.34075,10.75111 53.34074,10.75097 53.34073,10.75089 53.34073,10.75074 53.34058,10.75051 53.34042,10.75031 53.34027,10.75023 53.34025,10.75011 53.34022,10.75002 53.3402,10.74991 53.34019,10.74986 53.34018,10.74975 53.34017,10.74969 53.34017,10.74967 53.34021,10.74926 53.34017,10.74912 53.34017,10.74859 53.3402,10.74841 53.3402,10.74822 53.34019,10.7481 53.34017,10.74798 53.34014,10.74779 53.34014,10.74734 53.34016,10.74726 53.34016,10.74709 53.34019,10.74686 53.34023,10.74673 53.34025,10.74662 53.34028,10.74642 53.34037,10.74622 53.34046,10.74603 53.34053,10.74557 53.3407,10.74553 53.34071,10.74496 53.34093,10.74438 53.34107,10.74413 53.34114,10.74373 53.34126,10.74372 53.34124,10.74343 53.34134,10.74314 53.34144,10.74227 53.3417,10.74174 53.34186,10.74158 53.34191,10.74131 53.34199,10.74115 53.34204,10.74051 53.34223,10.7381 53.34215,10.73792 53.34305,10.73662 53.34511,10.73438 53.34854,10.73167 53.35269,10.73125 53.35336,10.73073 53.35409,10.73032 53.35465,10.72985 53.3552,10.72936 53.35572,10.72912 53.35597,10.72882 53.35625,10.72829 53.35667,10.72755 53.35721,10.72689 53.35768,10.72617 53.35813,10.72542 53.35856,10.72418 53.3592,10.7226 53.35995,10.71665 53.36278,10.70389 53.36886,10.70325 53.36906,10.70256 53.36933,10.70118 53.36978,10.70057 53.36996,10.70012 53.37009,10.69826 53.37056,10.69593 53.37111,10.69565 53.37116,10.69521 53.3712,10.69377 53.37078,10.69245 53.37039,10.69109 53.36999,10.68974 53.36959,10.68931 53.36946,10.68861 53.36926,10.68775 53.369,10.68713 53.36882,10.68587 53.36841,10.68492 53.36814,10.68424 53.36797,10.68328 53.36776,10.68259 53.36764,10.68206 53.36757,10.68163 53.36752,10.68103 53.36748,10.68032 53.36746,10.67905 53.36745,10.67753 53.36747,10.67598 53.3675,10.67444 53.36754,10.67295 53.36757,10.67146 53.3676,10.6699 53.36763,10.66687 53.36768,10.66534 53.36771,10.66385 53.36775,10.66235 53.36777,10.66084 53.36782,10.65932 53.36787,10.65776 53.36791,10.65627 53.36796,10.65474 53.36805,10.64995 53.36881,10.64925 53.36896,10.64861 53.3691,10.64513 53.36978,10.64262 53.37024,10.64174 53.37035,10.64133 53.37042,10.64065 53.37052,10.63852 53.37071,10.63796 53.37074,10.63605 53.37072,10.63467 53.37066,10.63335 53.37058,10.62579 53.37011,10.62321 53.36993,10.61838 53.36959,10.61764 53.36954,10.61693 53.36951,10.61237 53.36916,10.60918 53.36873,10.60691 53.36823,10.60547 53.36779,10.60385 53.36719,10.60187 53.36641,10.59801 53.36487,10.59633 53.36417,10.59512 53.3636,10.59461 53.36498,10.5945 53.36528,10.59445 53.36543,10.59444 53.36546,10.59435 53.36571,10.59435 53.36573,10.59432 53.36582,10.59431 53.36584,10.5943 53.36587,10.59428 53.36592,10.59419 53.36619,10.59399 53.36677,10.59391 53.36701,10.59384 53.3672,10.59361 53.36786,10.59428 53.36837,10.59449 53.36852,10.59504 53.36894,10.59528 53.36912,10.59648 53.37003,10.59649 53.37003,10.59685 53.37029,10.59694 53.37036,10.59705 53.37118,10.59703 53.37124,10.59703 53.37152,10.59709 53.37175,10,64fa8d90-2c4c-11e5-9564-0050569b7e95,Ludwigslust-Parchim,13076,4,3,DE80O
